epoch,lr,t_l,v_3d,walking3d80,walking3d160,walking3d320,walking3d400,eating3d80,eating3d160,eating3d320,eating3d400,smoking3d80,smoking3d160,smoking3d320,smoking3d400,discussion3d80,discussion3d160,discussion3d320,discussion3d400,directions3d80,directions3d160,directions3d320,directions3d400,greeting3d80,greeting3d160,greeting3d320,greeting3d400,phoning3d80,phoning3d160,phoning3d320,phoning3d400,posing3d80,posing3d160,posing3d320,posing3d400,purchases3d80,purchases3d160,purchases3d320,purchases3d400,sitting3d80,sitting3d160,sitting3d320,sitting3d400,sittingdown3d80,sittingdown3d160,sittingdown3d320,sittingdown3d400,takingphoto3d80,takingphoto3d160,takingphoto3d320,takingphoto3d400,waiting3d80,waiting3d160,waiting3d320,waiting3d400,walkingdog3d80,walkingdog3d160,walkingdog3d320,walkingdog3d400,walkingtogether3d80,walkingtogether3d160,walkingtogether3d320,walkingtogether3d400
21,0.0003324163,17.517605726,15.0197018669,10.2180633545,17.5667686462,29.8164539337,34.0327835083,8.1526737213,17.965461731,38.1692276001,46.0124053955,7.8340215683,14.7078847885,25.5899887085,30.2235240936,11.0751523972,23.8231658936,40.9271392822,45.4984855652,13.0505695343,25.4190254211,51.6218528748,62.4061050415,15.6124401093,31.2257976532,71.3929595947,87.357208252,11.7425403595,20.3017501831,37.7430381775,42.865272522,9.5377435684,24.022321701,66.6873626709,83.2694320679,20.3733901978,40.0542984009,62.5841712952,71.7577514648,11.0704231262,25.8001174927,52.281211853,63.0064277649,11.0599517822,27.0459861755,55.9158821106,67.4363250732,7.4261946678,15.7834434509,39.7190246582,50.9258460999,10.0512332916,22.0764884949,57.7481079102,74.3662261963,32.2119674683,58.5970954895,100.8816604614,119.0950775146,9.7378616333,19.440574646,38.011505127,45.6012306213
22,0.0003191197,17.476683791,15.0524126945,9.7389526367,17.1495094299,28.9710769653,32.281288147,8.5441770554,18.1794300079,38.2554664612,45.6693191528,7.3608899117,14.0333499908,25.3867034912,30.5425109863,10.9898452759,23.9474544525,41.4516601563,45.3264579773,12.8608875275,24.5142383575,48.4961929321,59.9166297913,14.8521089554,29.9813270569,71.7347793579,87.4948272705,12.0189876556,20.940536499,39.0076217651,44.2057113647,9.4879589081,24.3906364441,68.1381607056,84.9068603516,20.0837974548,39.2726135254,61.1976470947,69.6210327148,10.7796497345,25.5534496307,52.4650344849,63.2715339661,10.8534259796,27.8484954834,58.445526123,70.5168762207,7.2310943604,15.4968223572,38.5972137451,50.0439186096,10.0054397583,23.6478881836,61.3956222534,78.3046798706,31.2596797943,58.1356887817,101.922088623,121.0862884521,9.6864147186,19.9831809998,37.3995132446,45.0375022888
23,0.0003191197,17.4431628245,14.9504664648,9.4409770966,16.9130439758,31.3610401154,35.0067062378,8.3890094757,18.1569824219,38.0414428711,46.0989189148,7.5404162407,14.6673984528,26.5730762482,32.0044555664,10.7173442841,23.6148109436,41.4933128357,45.6921768188,13.357624054,25.9162044525,50.7339820862,63.1142883301,14.6462535858,30.1183738708,74.3874511719,90.6464691162,11.7816200256,20.4612255096,38.3487205505,43.5997238159,9.2670936584,23.7429618835,65.9244689941,81.8913574219,19.4562568665,38.3027877808,59.5065155029,67.1720199585,10.8428630829,24.9831848145,51.1773338318,62.0366821289,11.1276779175,27.9557647705,56.6060028076,68.2202911377,7.1611056328,15.5127124786,38.3130340576,49.2124862671,9.1933736801,22.0862770081,58.7069168091,75.4994659424,31.1621704102,57.166595459,101.9261016846,121.5217208862,9.4732646942,19.3791484833,36.6924552917,45.3925552368
24,0.0003063549,17.4053639619,14.9397359511,9.4518566132,16.3119659424,29.7068729401,33.178062439,8.3867769241,18.1121711731,38.0149078369,45.1571502686,7.6019639969,14.5518302917,25.4786701202,30.2102947235,10.4689903259,23.5963287354,41.1550140381,45.1351203918,12.7473602295,24.2931919098,49.9187507629,61.825881958,14.8847255707,30.9429340363,75.5978546143,92.2344284058,11.6620960236,20.0005397797,38.5128707886,43.5189857483,9.4173603058,24.3118438721,68.0429000854,84.5726852417,19.574382782,38.6911582947,60.5559272766,69.4844284058,10.7568902969,25.2276630402,52.4543266296,63.1814346313,10.8335266113,26.8341445923,56.5396842957,69.3495483398,7.3008766174,15.3541297913,38.1762008667,49.1555213928,9.2719736099,21.5860061646,57.3382225037,73.8038406372,31.1319522858,58.6147117615,103.7040557861,122.3088912964,9.5967884064,19.9926395416,37.7632751465,45.5615921021
25,0.0003063549,17.3570364009,14.9326416972,9.6185779572,16.7712192535,29.131652832,32.7135238647,8.4670190811,18.4579868317,38.5856704712,46.1182250977,7.46118927,14.0172424316,25.0461120605,29.860742569,10.5619926453,23.2422676086,40.0259017944,44.6741218567,12.851017952,24.5735168457,49.5423049927,60.9123306274,15.2776708603,30.7872047424,73.1732177734,89.2643127441,11.9476518631,20.5304870605,38.4503822327,43.6078491211,9.2551002502,24.0021362305,66.3744506836,82.555770874,20.1188011169,39.4035072327,60.9866790771,69.5699310303,10.6196832657,24.8376464844,51.4785995483,62.4255599976,10.9339141846,26.7564620972,56.0490150452,68.1517715454,7.1356973648,15.8117895126,39.9778060913,51.1911659241,9.7847156525,23.0927467346,58.9906387329,75.7183532715,31.2012863159,57.3784484863,102.7534408569,122.9068756104,9.7756919861,19.8293571472,38.5920181274,46.6611633301
26,0.0002941007,17.3279330837,15.0641578012,9.7214784622,16.9796905518,29.2433815002,32.9944648743,8.4698066711,18.1114826202,38.3656158447,46.2393951416,7.7578659058,14.3967008591,24.7287254333,29.4529762268,10.360376358,23.3826885223,41.8786659241,46.4561004639,13.2222995758,25.0756492615,48.8075561523,60.1189346313,14.8892412186,29.8039131165,71.9334564209,87.7942428589,11.7769460678,20.4153060913,37.2812385559,42.6362266541,9.7362136841,24.6056747437,66.684967041,82.3860626221,19.9148330688,39.4176826477,61.3782653809,69.7559661865,11.2159452438,26.0019493103,52.6032562256,63.4326057434,10.6945590973,26.7922554016,55.8381156921,67.924331665,7.4641737938,15.914932251,39.4986457825,50.6933097839,9.6472177505,22.2414169312,58.2496109009,74.9538726807,31.0047492981,57.8801498413,104.8822937012,125.4791870117,9.3155403137,18.9152793884,35.9486351013,44.1990585327
27,0.0002941007,17.2952875069,14.953429447,9.5639801025,16.9358596802,30.4432601929,34.3615722656,8.3139324188,18.3748626709,38.7734680176,45.4415054321,7.478020668,14.3477172852,25.8867378235,30.8858127594,10.5535697937,23.7246017456,42.4144020081,46.280960083,12.5450344086,24.8423461914,50.5656166077,61.9697532654,14.6174449921,30.54504776,73.6422271729,89.4932174683,11.5624017715,20.0121459961,37.7503471375,42.4636993408,9.4601039886,23.8095016479,66.0674209595,82.3045272827,19.3070735931,38.2005004883,59.6147346497,68.4868164063,10.8152351379,24.914522171,50.8148574829,61.4892883301,10.6808700562,27.3790340424,56.9541740417,69.2957000732,6.906457901,15.8054599762,39.3548469543,50.2621002197,9.4139823914,21.6061401367,57.1475944519,73.5721893311,31.0042819977,56.9227905273,101.1533584595,120.8362808228,9.2096700668,19.414024353,36.5332946777,44.670791626
28,0.0002823367,17.253011839,14.9884609661,9.5325469971,16.706073761,28.5970630646,31.6480178833,8.5739011765,18.5345802307,39.4051895142,46.5741271973,7.5780239105,14.2006845474,25.3444442749,30.5290241241,11.0726137161,24.2494277954,42.4981269836,46.217880249,12.8763046265,24.6673126221,48.3928184509,60.1744346619,14.7531166077,29.3795700073,70.9095611572,86.537399292,11.9602890015,20.4131660461,37.7021751404,42.8527908325,9.553147316,23.920627594,65.9020996094,81.8433837891,19.8695468903,38.8758506775,61.7189788818,70.9794921875,10.9904747009,25.1837425232,51.9582939148,62.5008544922,10.4139404297,26.8263969421,56.8432159424,68.4871063232,7.2430820465,15.9239969254,39.5625839233,50.4726486206,9.7128944397,22.3277893066,59.9650650024,77.0050811768,30.4423484802,56.1707229614,101.0879898071,121.1032104492,9.4783239365,18.9149436951,36.071144104,44.140499115
29,0.0002823367,17.2316470411,14.9281977389,9.5729875565,17.5482139587,30.2270698547,33.2063903809,8.2814292908,17.8208007813,37.3732147217,44.8579559326,7.7534279823,14.6097221375,25.4179496765,30.3157253265,10.6058855057,23.617483139,41.365234375,45.5506324768,12.9804286957,25.408416748,50.8450660706,61.5556411743,15.1318559647,30.3533344269,71.6650772095,87.1779556274,11.8756504059,20.3638496399,37.7986679077,42.9330368042,9.2097740173,24.0083427429,66.5309066772,82.4225158691,19.7058753967,38.9234046936,61.835647583,70.9898986816,11.0470199585,26.1615180969,53.3362884521,64.2468795776,10.4296712875,26.1938362122,54.8173942566,66.1878662109,6.9267578125,15.3131217957,38.8203277588,50.0954246521,9.5154066086,22.1015510559,57.0382995605,73.1368255615,30.8963165283,56.8647155762,101.5098724365,121.1528396606,8.9743032455,18.3884773254,36.7126235962,44.8910522461
30,0.0002710432,17.2036697373,14.8906024367,9.4925880432,16.8390445709,30.4651756287,34.1012039185,8.2957286835,18.1136035919,37.4412307739,44.7966918945,7.659863472,14.8503379822,25.7200126648,30.4715538025,10.3863487244,23.0950317383,40.1741256714,44.1273841858,12.806807518,25.0736751556,50.0371856689,62.2668914795,14.3742980957,29.1490592957,71.9523010254,88.3732910156,11.7023391724,19.9089584351,37.7460632324,43.5139732361,9.3908863068,23.8627815247,65.9070129395,81.5129089355,19.872335434,39.3589096069,62.1161346436,71.1951217651,10.8161525726,25.6034927368,54.1092720032,65.6681365967,11.0422592163,27.6084671021,56.5791854858,67.8612518311,7.1610517502,15.6184711456,38.066734314,48.7555770874,9.6192550659,22.1844272614,57.0128440857,73.2219009399,30.8563861847,57.7006340027,103.3877792358,123.5932006836,9.0955057144,18.9481430054,35.9520263672,44.3857078552
31,0.0002710432,17.1778832464,14.7956592731,9.0253171921,16.0856246948,29.1297340393,32.1069908142,8.3593177795,18.0112075806,38.8469161987,46.0478019714,7.2551264763,14.0365247726,25.8838806152,31.6897068024,10.5815391541,24.3801860809,43.8186340332,48.0615577698,12.4242868423,23.7389278412,49.0962905884,60.8537445068,14.4715976715,29.2372627258,70.7512130737,86.8769378662,11.4921455383,19.7404556274,37.2218780518,42.0398178101,9.3512115479,23.8059959412,66.9989776611,83.4348220825,19.5961418152,38.803565979,61.2594070435,70.2754211426,10.6533622742,24.8259334564,51.580783844,62.9302215576,10.8432769775,27.7673988342,57.992023468,69.7453689575,6.8175339699,15.5386648178,38.6132125854,49.2195053101,9.1878042221,21.8515911102,57.3366546631,74.4488830566,30.5402793884,56.5602912903,100.5920333862,120.6014862061,8.7953653336,18.1240978241,35.1600723267,43.9620895386
32,0.0002602015,17.1600782013,14.9094782896,9.0910110474,16.5594234467,29.9603996277,33.3312110901,8.6527671814,18.5685997009,39.0412864685,46.3492965698,7.5833611488,14.3669204712,25.3747081757,30.8316555023,10.4438314438,23.6359272003,42.6071929932,47.0387954712,13.1318092346,25.6824893951,50.3151016235,61.7246017456,14.7251853943,29.4307231903,70.0283660889,86.1750030518,11.5218105316,20.0231819153,38.1800003052,43.3153915405,9.2380332947,23.6380691528,65.8110351563,81.8456573486,19.4952774048,39.0181655884,61.8239898682,69.713142395,10.6815156937,24.8343677521,51.3980636597,63.0343856812,10.8043556213,27.6722450256,57.5260810852,68.7654342651,6.7469024658,14.9998073578,38.6875190735,49.4025802612,9.5765199661,22.1607131958,56.9500465393,72.9217758179,30.3176841736,56.2346572876,101.5939025879,120.1204681396,8.8281879425,17.9934616089,35.8390808105,44.0616264343
33,0.0002602015,17.1317850597,14.9280279731,9.4783000946,16.9324836731,30.2891998291,33.6570205688,8.6631221771,18.511636734,38.769695282,46.17237854,7.7232985497,14.6921863556,25.8924293518,30.5087051392,10.2688446045,23.159324646,41.6744537354,45.7907943726,12.9755220413,24.9112243652,49.5725479126,62.0821304321,14.328619957,29.4902687073,72.3547439575,88.4202651978,11.9546670914,20.4929294586,38.5273742676,43.5633010864,8.9150466919,23.2296562195,66.7095870972,83.3169021606,19.6995239258,38.8765106201,62.0164985657,71.2446060181,10.4531049728,24.4634819031,51.8851547241,63.1931533813,10.9494810104,27.6282691956,57.4472961426,69.1738128662,6.8349227905,15.2957429886,39.2752761841,50.7346343994,9.1657543182,21.8221931458,58.9946212769,75.430770874,29.9582748413,56.1515617371,102.0808105469,123.1851501465,9.0943632126,18.4792098999,35.8623657227,44.6064147949
34,0.0002497934,17.1078716022,14.7675589163,9.3407907486,16.3885879517,29.6287498474,33.9151535034,8.6532974243,18.4694061279,38.486656189,45.8324012756,7.4275426865,14.5413322449,25.9047622681,30.4927101135,10.2800350189,22.9534339905,40.2257537842,44.8145828247,12.8259401321,24.7186775208,50.7204208374,62.7648925781,14.2500429153,29.0050010681,71.247833252,86.9715423584,11.6672992706,20.0544281006,37.9953727722,43.3222694397,9.3573112488,24.3910980225,67.8538208008,84.0229644775,19.715681076,39.2871704102,61.8359603882,70.4469299316,10.624628067,24.7904586792,51.9409751892,63.1938400269,10.9651927948,27.4421577454,56.8380126953,68.3837509155,6.8552360535,14.6244707108,35.797958374,46.5316543579,9.1171779633,21.6292991638,57.6712722778,73.9969940186,30.5950508118,56.4014053345,100.5487594605,120.5731582642,9.1292648315,18.5317649841,35.6221008301,44.5809707642
35,0.0002497934,17.0902735645,14.8880754946,9.4213647842,16.9746494293,30.1199417114,33.7391471863,8.4860515594,17.9622612,38.6309509277,46.1680908203,7.4241108894,14.1979751587,25.4164562225,30.5313434601,10.7216968536,23.8372173309,42.5832672119,46.9390106201,12.6420898438,24.3451347351,47.8409500122,59.6367034912,14.4986896515,29.5448913574,71.7520904541,88.1189727783,11.8715438843,20.4783439636,38.0522384644,43.4880218506,9.0859603882,23.4013595581,65.7730484009,81.7169342041,19.7914943695,39.1571655273,62.5530776978,71.2339859009,10.7072601318,25.3418235779,52.7897491455,63.8024139404,10.6243085861,26.8705329895,56.5727500916,68.2007904053,6.949283123,15.0972900391,38.6916694641,50.1330337524,9.6248912811,22.3724555969,59.7348327637,76.4140625,30.4342880249,56.0067749023,101.8914642334,122.4043121338,9.4104890823,19.1325244904,36.9476394653,45.1273040771
36,0.0002398017,17.0650742641,14.897192152,9.0237045288,15.9956111908,30.2233142853,34.5336036682,8.4552783966,18.1472797394,38.2235641479,45.4960479736,7.3817901611,14.2272472382,25.2439422607,30.329044342,10.4686079025,22.9500141144,39.5396957397,43.8165283203,12.8655881882,24.9938106537,49.6807785034,61.857875824,14.7705545425,30.1853427887,72.7085418701,88.2974395752,11.6317653656,20.2052726746,37.5718727112,42.5811424255,9.2706336975,24.3693313599,67.8115310669,83.9989471436,19.823223114,39.0686454773,61.7445106506,70.7046051025,11.200088501,26.4788856506,55.56457901,67.4163208008,10.9528112411,27.546710968,57.4130554199,68.6850967407,7.0038719177,14.9846458435,37.8001708984,48.9298400879,9.5919008255,22.8050613403,57.2361869812,72.8927612305,31.6901855469,57.5082893372,102.2087860107,122.2680282593,9.7039337158,19.4150047302,37.250289917,45.845199585
37,0.0002398017,17.0320628676,14.8782518275,9.2024154663,16.5643634796,29.4844989777,32.6589660645,8.4255094528,18.1034240723,37.8960762024,45.4162063599,7.4348473549,14.4139404297,25.7316551208,30.7579021454,10.4675092697,23.3493404388,41.2846755981,45.5925445557,12.9491281509,24.7446098328,49.2590942383,61.13123703,14.8304443359,30.617149353,73.4816131592,89.5912475586,11.8119182587,20.424955368,38.3321037292,43.7163009644,9.1376495361,24.2082748413,67.3136444092,83.4837188721,19.8835754395,39.5055999756,62.7446289063,71.5609664917,10.8995380402,25.755241394,53.9135894775,65.2958679199,10.7764081955,27.5861721039,57.7919616699,69.3406829834,6.9630527496,15.3918409348,38.9875869751,50.2724990845,9.7064085007,22.8660392761,58.4668731689,74.6730422974,30.9988918304,57.6970825195,103.7756652832,124.2916870117,9.9887933731,20.4773216248,38.6268196106,46.6375274658
38,0.0002302096,17.0226374155,14.8206271254,9.4735145569,16.6422386169,28.7207832336,31.8942756653,8.3856058121,17.917930603,38.3035774231,46.1454811096,7.639043808,14.6120605469,25.3383274078,30.0341434479,10.3058824539,23.0787029266,40.407699585,44.8955688477,12.6407146454,24.564043045,49.7631568909,61.72838974,14.621304512,29.1824302673,70.2221069336,85.8035430908,11.9903764725,20.6230506897,38.7315063477,44.2868652344,9.3874130249,24.3326702118,67.5566940308,83.6840591431,19.7836723328,38.7232627869,60.2895507813,68.7029571533,10.938709259,25.7677135468,53.2301177979,64.5122146606,11.0620422363,27.8067531586,58.2342147827,69.3884277344,7.1239743233,15.35496521,38.1567840576,49.3821907043,9.3329811096,21.6932468414,57.2304763794,73.486541748,30.4740104675,56.2691917419,100.9222869873,121.2588653564,9.0539178848,18.5814170837,36.3526382446,44.6851005554
39,0.0002302096,17.0084308881,14.7656851007,9.1051692963,16.2360725403,29.627872467,33.4390907288,8.3380365372,17.9997520447,38.2498931885,45.9444885254,7.6880073547,14.7757892609,25.4310684204,30.0384693146,10.7481575012,23.8271484375,41.3800621033,44.7169952393,12.6923847198,24.4469871521,48.1191635132,60.394821167,14.4676294327,29.7671718597,71.731048584,87.0767822266,11.7418804169,20.3017845154,37.9328079224,43.048625946,9.1802511215,23.9042129517,66.5114440918,82.5263290405,20.0250473022,39.6968841553,62.6268539429,71.4761505127,10.9376735687,25.658996582,53.6814880371,64.8699569702,10.9099645615,27.3065547943,56.7941856384,67.9664611816,6.9884376526,15.333984375,38.7969284058,50.0605773926,9.5003128052,22.5796546936,57.2727355957,72.5331192017,30.6335525513,56.9230194092,101.3154144287,121.7560195923,9.2603063583,18.5418338776,35.3656768799,43.7615127563
40,0.0002210012,16.9810818349,14.849690939,9.1765079498,16.2410373688,28.0307044983,31.5280971527,8.3616657257,18.2085189819,38.0688476563,45.2029075623,7.4886918068,14.2985668182,25.1499938965,30.0484161377,10.9440059662,24.2029838562,42.5013771057,46.8370628357,12.8081769943,25.0366477966,50.2491340637,61.9930343628,14.4118700027,29.7014789581,72.1435546875,87.3856811523,12.0336704254,20.798500061,39.0763282776,44.262008667,9.2579336166,24.3014030457,68.6866149902,85.1834411621,19.8813533783,39.0522880554,60.3041496277,68.0039367676,11.209154129,26.3647785187,54.6596298218,65.8169555664,10.9072170258,27.6472606659,58.0665092468,69.5776290894,7.2216286659,15.4105091095,38.0946807861,49.0696029663,9.7834720612,23.0059967041,58.9999885559,75.5237426758,30.9106903076,57.4611587524,103.8618164063,124.3262176514,9.6613769531,19.5160484314,36.3608322144,43.7943687439
41,0.0002210012,16.9634273628,14.8676822588,9.5146827698,17.1307315826,29.9505195618,33.6633796692,8.438501358,18.2031898499,38.5288200378,45.73254776,7.6607060432,14.8401165009,25.9000358582,30.32330513,10.8780755997,24.1332244873,41.5504341125,45.3047180176,12.754940033,24.7356529236,49.6424217224,60.6357421875,14.7959833145,29.945318222,72.2774124146,88.6306381226,12.1728172302,20.7547912598,38.728843689,43.9192771912,9.2023639679,24.1255989075,67.47290802,83.6801986694,19.9698028564,39.1511650085,61.4913749695,70.6712036133,10.8735113144,25.4307250977,52.5627441406,63.5135574341,10.8195667267,27.4757938385,57.4424362183,69.1814880371,7.0496034622,15.6636648178,39.4531364441,50.7617454529,9.5120983124,22.1347389221,57.2554016113,73.3400497437,30.6780929565,57.0568466187,102.9262161255,122.337562561,9.3469028473,18.8829708099,36.9668045044,45.0214500427
42,0.0002121612,16.9464478349,14.7013724629,9.1970653534,16.7615356445,30.4092655182,33.7474403381,8.4681768417,18.386100769,38.5575408936,45.7923164368,7.3714103699,14.1130628586,25.1503276825,29.9650993347,10.3450126648,23.0188694,39.7084236145,43.3198165894,12.9798927307,25.1623077393,50.1921768188,61.9463386536,14.719534874,29.5119247437,71.5705413818,86.7702178955,11.9026184082,20.4811401367,37.8939208984,43.5160865784,9.2200288773,23.8809738159,66.5674667358,82.5640792847,19.6529960632,38.9159889221,61.7249526978,70.6361923218,10.5722084045,25.2117385864,53.453125,64.9722747803,10.8536720276,27.5728302002,57.5708084106,69.0977630615,6.8600769043,15.1154251099,38.2481651306,49.4815330505,9.3749332428,22.1897964478,59.1581573486,75.611831665,30.5993728638,56.2627983093,101.574005127,122.1786499023,9.0786104202,18.43542099,37.3870697021,46.1195068359
43,0.0002121612,16.9354783617,14.8788308632,9.2134571075,16.3715248108,29.1857891083,32.1669998169,8.4593706131,18.1048049927,37.6706962585,45.2594261169,7.4787054062,14.6204471588,25.7190284729,30.7333831787,10.2957134247,23.1877250671,41.3469161987,45.6709823608,12.8414878845,24.3450775146,48.3112411499,59.7974777222,14.9836359024,30.6828250885,73.639831543,89.4046859741,11.6028614044,20.2005348206,38.3017425537,43.6741256714,9.0784168243,23.9372158051,67.9120941162,84.2025604248,20.0459747314,39.8949661255,63.3034057617,72.2108306885,10.8534049988,25.2179679871,52.9542350769,64.5242385864,11.0708599091,27.8704891205,58.677482605,70.1607208252,6.4970192909,14.4042263031,37.2848320007,48.230506897,9.4277954102,22.2646980286,57.8648681641,74.2538223267,30.2176246643,56.4779281616,103.3489685059,123.7041778564,9.0647745132,18.5541248322,36.6827926636,45.4715385437
44,0.0002036747,16.9165460634,14.7282637396,8.9605855942,16.4694671631,29.443611145,32.6178207397,8.5501823425,18.3047866821,39.1751480103,46.9876708984,7.3650789261,14.0467014313,24.7158164978,29.5738430023,10.2406625748,22.9150619507,39.6371307373,43.279006958,12.744430542,24.4837226868,48.5248184204,60.456993103,14.2720899582,29.3060703278,71.6382217407,87.5241851807,11.6185207367,20.0372829437,37.9777755737,43.4258308411,8.9721851349,23.8470726013,66.8066940308,82.6347579956,19.8351249695,39.4499740601,62.0945549011,71.2079162598,10.5528211594,24.8820457458,52.2556343079,63.6142654419,10.7551956177,27.9873142242,58.1066436768,69.4047927856,6.6220312119,14.589963913,37.0182800293,47.9089660645,9.2659320831,22.1694450378,57.5287399292,73.4856109619,30.0390644073,56.2318153381,102.6807556152,123.4604949951,8.901342392,18.4706478119,36.9954986572,45.345035553
45,0.0002036747,16.9092771444,14.8293442376,9.2390232086,16.5075206757,28.3966312408,31.5961265564,8.5318183899,18.0952739716,38.6778450012,46.369178772,7.545208931,14.3997173309,25.1701087952,29.5221652985,10.413608551,23.1221675873,40.4871864319,44.4402351379,12.6717271805,24.0283164978,48.0168533325,59.5018539429,14.6227817535,30.0540523529,71.5083007813,86.5934829712,11.8469600677,20.4039745331,37.5520324707,42.9976806641,9.2346630096,24.193939209,67.8695373535,83.8019866943,19.8863353729,39.4078941345,61.8096160889,69.6195220947,10.8076114655,25.2224063873,53.5116157532,65.1326141357,11.3718004227,28.1818504333,58.0955047607,69.2662887573,6.8532295227,14.8802032471,36.2925643921,46.9204177856,9.3264703751,22.3305988312,57.6217384338,73.3537902832,31.0655460358,57.7653121948,103.7109985352,123.8532180786,9.212975502,18.8129253387,36.2391815186,44.6918258667
46,0.0001955277,16.8944630372,14.7709259316,9.1450910568,16.2188854218,28.5211868286,31.9789524078,8.5961198807,18.5750770569,38.9353027344,46.2394866943,7.5351033211,14.6263284683,25.5923461914,30.2070388794,10.1499195099,22.8740844727,40.9186019897,44.8972244263,12.4415054321,23.8802185059,49.2441482544,60.9009017944,14.264544487,29.0356140137,71.2926177979,87.015914917,11.588766098,19.9126548767,37.5144271851,43.0849533081,9.0939311981,23.8008308411,66.8202438354,82.8813476563,19.695098877,38.8961143494,61.541305542,70.0866012573,10.6447973251,25.4189949036,54.1643600464,65.9718322754,10.9007015228,27.8585739136,58.2919387817,69.9275970459,6.9256310463,15.2118730545,37.409778595,48.5938415527,8.9056224823,21.2367591858,56.6010513306,73.3324661255,30.2270545959,56.3168373108,101.8423538208,121.8796157837,9.0640659332,18.3778915405,35.8273963928,44.9690475464
47,0.0001955277,16.872132423,14.7763084326,9.4617061615,17.1989021301,28.4947013855,31.8355121613,8.6807880402,18.4695396423,38.8400497437,45.9936141968,7.7162175179,14.3565626144,24.9093513489,29.2487258911,11.0199632645,23.7510681152,40.4094352722,44.2291069031,12.6180362701,23.9453773499,47.9892539978,59.3959732056,14.4580097198,29.1224708557,71.1082077026,86.5861053467,12.2205924988,20.8567657471,38.7453689575,44.2015075684,9.1428642273,23.6934108734,67.1513900757,83.2372131348,20.3451709747,39.9887084961,62.5186767578,70.5997009277,11.1145715714,26.1411972046,55.2676239014,67.2853851318,11.0934848785,28.149559021,59.1282730103,70.7917175293,6.9847555161,15.1824684143,37.50365448,48.6670646667,9.5618476868,22.0834274292,57.7935600281,74.2877655029,30.50548172,56.3693122864,101.6354675293,120.993927002,9.2473564148,18.4477348328,36.5854644775,44.791557312
48,0.0001877066,16.8638461195,14.6913363951,9.1073303223,16.331363678,28.9323120117,32.1148109436,8.3788833618,18.323513031,39.238193512,46.5693664551,7.2866396904,13.8729009628,24.691028595,29.7636108398,10.1761722565,22.9507598877,40.5551490784,44.5414962769,12.4040851593,23.6311836243,47.739944458,60.0765342712,14.1852769852,28.8379440308,71.3772583008,87.5676345825,11.6225786209,20.1260070801,37.2769088745,42.4700737,9.0797977448,23.7988243103,67.3877105713,83.188873291,19.8557682037,39.4219436646,62.7644424438,71.6301879883,10.6982002258,25.2937526703,53.6864051819,65.5566329956,10.7880029678,27.6006813049,57.7722854614,69.3924102783,6.7656388283,15.0496044159,37.8131370544,48.8264045715,9.2910985947,21.8865413666,58.2471923828,75.4405517578,31.0116138458,56.8711967468,102.0585250855,122.4027633667,9.1379003525,18.8324394226,37.1350440979,45.8013687134
49,0.0001877066,16.849807143,14.7399471513,9.2470731735,16.6288108826,29.7773990631,33.1777763367,8.3588409424,17.9974250793,38.1692276001,45.575592041,7.3142690659,14.025226593,24.8576431274,30.1386470795,10.1147613525,22.6092453003,40.0921592712,43.934425354,12.5127515793,23.8456077576,46.8028640747,58.6610870361,14.5471143723,29.3174438477,71.6069107056,87.6167984009,11.53602314,20.1574268341,37.6092910767,43.0055961609,8.9643859863,23.6514453888,66.918510437,82.8558425903,19.7456111908,39.2413253784,61.594581604,70.0522766113,10.7112827301,25.2888450623,53.8602752686,65.4805221558,11.1453418732,28.1681556702,58.2309112549,69.4320449829,6.7335290909,14.8441209793,37.712387085,48.9550933838,9.0102615356,21.4014434814,56.2377510071,72.6890716553,30.3674030304,56.2699737549,103.1608963013,123.6809997559,9.3178825378,18.9650363922,37.2095794678,45.5852661133
50,0.0001801984,16.839351891,14.8022058791,9.0356912613,16.1243228912,27.8055973053,30.7246742249,8.6964950562,18.1902103424,38.1242637634,45.5724411011,7.7493138313,14.6365242004,25.4467506409,30.2536754608,10.1814069748,22.1875457764,38.7702941895,42.7443466187,12.8163175583,24.5361022949,48.6803131104,60.8351974487,14.9479618073,30.214553833,73.1171875,89.4826583862,12.0495548248,20.6168308258,38.0352706909,43.1400413513,9.2388916016,23.8714199066,66.5200881958,82.1183929443,19.9530582428,39.2591934204,61.0797653198,70.0029373169,10.6196804047,25.1351394653,53.4976806641,65.2211761475,11.1946783066,28.3557853699,59.0694084167,70.5709838867,7.0090503693,15.022562027,37.9060058594,49.2187576294,9.4185256958,22.0691223145,59.745765686,76.7835540771,30.2486858368,55.9975967407,102.2685852051,122.3923187256,9.165189743,19.0141983032,36.8808288574,45.0786323547
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
