epoch,lr,t_l,v_3d,walking3d80,walking3d160,walking3d320,walking3d400,eating3d80,eating3d160,eating3d320,eating3d400,smoking3d80,smoking3d160,smoking3d320,smoking3d400,discussion3d80,discussion3d160,discussion3d320,discussion3d400,directions3d80,directions3d160,directions3d320,directions3d400,greeting3d80,greeting3d160,greeting3d320,greeting3d400,phoning3d80,phoning3d160,phoning3d320,phoning3d400,posing3d80,posing3d160,posing3d320,posing3d400,purchases3d80,purchases3d160,purchases3d320,purchases3d400,sitting3d80,sitting3d160,sitting3d320,sitting3d400,sittingdown3d80,sittingdown3d160,sittingdown3d320,sittingdown3d400,takingphoto3d80,takingphoto3d160,takingphoto3d320,takingphoto3d400,waiting3d80,waiting3d160,waiting3d320,waiting3d400,walkingdog3d80,walkingdog3d160,walkingdog3d320,walkingdog3d400,walkingtogether3d80,walkingtogether3d160,walkingtogether3d320,walkingtogether3d400
1.0,0.0005,32.96596737399946,17.476634705701127,11.509445190429688,20.596132278442383,36.77294921875,41.6864013671875,10.424595832824707,22.512372970581055,46.31110382080078,54.99864196777344,8.584171295166016,15.631961822509766,26.53421401977539,32.454673767089844,14.818007469177246,30.527523040771484,53.03007507324219,59.70036315917969,15.033055305480957,27.499828338623047,51.039390563964844,62.31324005126953,16.931209564208984,35.379058837890625,80.32681274414062,96.33995056152344,13.968231201171875,24.16786766052246,45.40635681152344,51.66258239746094,11.143796920776367,26.375343322753906,70.21173095703125,86.67957305908203,21.914518356323242,42.80344009399414,64.62144470214844,73.43496704101562,13.219350814819336,29.65161895751953,61.01252746582031,72.57308197021484,12.653514862060547,29.47604751586914,60.65837097167969,71.33203887939453,9.430679321289062,20.144760131835938,47.257080078125,59.81006622314453,12.339714050292969,28.623966217041016,70.44845581054688,89.461181640625,38.90848159790039,66.1312255859375,110.49153900146484,132.4835968017578,10.304791450500488,22.044187545776367,43.21944046020508,52.385475158691406
2.0,0.00048,29.744757203013283,17.162787178317373,11.453107833862305,20.321025848388672,35.21916961669922,39.716278076171875,10.39195728302002,22.45465087890625,44.689727783203125,53.55019760131836,8.560155868530273,16.68206024169922,29.23116683959961,34.28276443481445,12.388108253479004,26.557920455932617,47.98006057739258,55.191978454589844,14.729209899902344,27.204267501831055,51.399871826171875,62.93491744995117,16.408493041992188,33.18660354614258,76.37975311279297,91.67618560791016,14.0044584274292,23.099193572998047,45.30406951904297,52.22207260131836,11.365167617797852,26.570106506347656,68.58912658691406,84.74913024902344,21.89334487915039,42.9764404296875,65.5085678100586,74.34962463378906,12.786051750183105,29.08222770690918,58.46730041503906,69.10327911376953,12.637146949768066,28.59547996520996,58.793067932128906,69.71784973144531,9.328625679016113,19.195743560791016,45.895694732666016,58.132389068603516,11.456130027770996,25.818538665771484,67.20795440673828,86.11791229248047,36.787353515625,64.29737854003906,109.1664810180664,129.67706298828125,9.983036041259766,21.622528076171875,41.07033920288086,50.45979309082031
3.0,0.00048,28.88495764892704,16.265572457620742,11.273125648498535,20.07257843017578,34.598602294921875,39.17811584472656,9.578954696655273,20.447147369384766,40.596778869628906,49.2945556640625,8.141193389892578,15.273314476013184,26.14712905883789,30.909439086914062,12.260871887207031,26.32300567626953,48.086647033691406,54.54698944091797,14.084356307983398,26.67499542236328,50.24468994140625,61.52485275268555,14.972278594970703,31.090028762817383,73.77800750732422,89.64591217041016,12.764341354370117,21.67405128479004,41.747833251953125,47.64466094970703,10.793603897094727,26.110328674316406,69.17620849609375,85.1575927734375,21.072824478149414,40.37397384643555,61.67174530029297,71.2974853515625,12.209264755249023,27.965194702148438,57.20410919189453,68.14787292480469,11.910852432250977,27.797271728515625,57.667137145996094,68.36167907714844,8.85969352722168,19.150264739990234,46.31219482421875,58.366477966308594,11.1563081741333,25.13428497314453,64.568359375,83.36089324951172,35.615875244140625,63.25751495361328,108.44903564453125,129.6934356689453,10.089937210083008,21.121578216552734,39.78153991699219,48.18850326538086
4.0,0.0004608,28.30605269017927,15.962356198735598,9.884665489196777,17.78342056274414,32.65854263305664,38.19157028198242,9.34412956237793,20.563356399536133,41.41812515258789,49.907962799072266,7.518876075744629,14.504135131835938,26.078033447265625,31.355173110961914,11.662874221801758,25.207965850830078,45.34485626220703,50.513572692871094,14.189617156982422,26.436054229736328,50.00517272949219,61.84929656982422,14.660340309143066,29.982166290283203,71.19788360595703,87.25581359863281,12.9902982711792,22.057132720947266,41.616817474365234,47.29543685913086,10.574727058410645,26.169116973876953,69.1529312133789,85.2948989868164,21.244060516357422,41.808349609375,64.38253784179688,73.41561126708984,11.870870590209961,27.64238929748535,57.197200775146484,68.02818298339844,11.54869270324707,27.12793731689453,55.875465393066406,66.8404541015625,8.581155776977539,18.388668060302734,45.67729187011719,58.118160247802734,10.343704223632812,23.72588348388672,62.89532470703125,80.35179138183594,34.88988494873047,61.8377571105957,108.122314453125,128.8031005859375,10.254398345947266,21.614614486694336,40.70410919189453,49.7435302734375
5.0,0.0004608,27.9277317992367,15.787618611974208,10.342841148376465,18.447492599487305,33.93244171142578,38.551658630371094,9.097522735595703,19.76723861694336,39.721702575683594,48.167335510253906,7.888660430908203,14.86801815032959,26.130346298217773,31.87917709350586,11.092905044555664,24.530742645263672,45.29841613769531,51.050445556640625,13.679641723632812,25.494312286376953,49.96654510498047,62.3720703125,14.297035217285156,29.772153854370117,73.18356323242188,89.4404296875,12.51871109008789,20.898317337036133,39.97142028808594,46.019996643066406,10.200111389160156,25.50246810913086,67.83232116699219,84.04449462890625,20.65546417236328,40.7956657409668,62.927284240722656,72.41091918945312,11.31863021850586,26.285358428955078,53.56237030029297,63.38178634643555,11.449156761169434,28.146045684814453,57.16651916503906,67.8052749633789,7.627191543579102,17.201976776123047,43.72332763671875,56.30936050415039,9.983953475952148,23.361024856567383,62.288230895996094,79.9299087524414,34.13890838623047,61.56056594848633,106.47933197021484,126.12216186523438,10.52431869506836,22.299938201904297,40.51152420043945,49.102046966552734
6.0,0.00044236799999999995,27.597125102107608,15.696514835411094,10.170088768005371,17.524442672729492,31.387481689453125,36.226356506347656,8.93931770324707,19.3662166595459,39.50603103637695,48.6439323425293,8.110626220703125,14.92458724975586,25.631250381469727,31.15789222717285,10.998153686523438,24.28317642211914,45.33564376831055,51.081581115722656,13.728975296020508,25.882278442382812,49.87725830078125,61.77098083496094,14.450376510620117,29.83776092529297,72.31906127929688,88.70407104492188,12.578571319580078,20.701885223388672,39.70949172973633,46.04033660888672,10.636468887329102,26.116348266601562,69.28028106689453,85.20748901367188,21.02659797668457,41.83135223388672,64.92425537109375,74.9303207397461,11.187322616577148,25.798641204833984,52.78446960449219,63.11199188232422,11.466127395629883,27.46603012084961,55.80427932739258,65.67440032958984,8.154243469238281,17.78021812438965,44.97325897216797,57.448543548583984,9.796036720275879,22.66874885559082,61.301307678222656,80.22795104980469,33.66902160644531,60.857826232910156,105.7691650390625,125.65247344970703,9.997123718261719,21.420425415039062,39.92793655395508,49.03274154663086
7.0,0.00044236799999999995,27.369258724514072,15.60787506317224,9.916891098022461,17.486495971679688,33.63218688964844,38.27422332763672,8.729372024536133,19.432514190673828,39.433502197265625,47.50547790527344,7.83839225769043,14.57339859008789,24.73938751220703,29.130151748657227,11.30067253112793,24.79820442199707,45.280521392822266,50.97285461425781,13.339006423950195,25.767620086669922,50.811195373535156,62.40678787231445,13.96566390991211,29.08362579345703,70.9992904663086,87.71240234375,12.55921745300293,21.24622344970703,39.529747009277344,45.51332092285156,10.471715927124023,25.977344512939453,68.60059356689453,84.56233215332031,20.558250427246094,39.88352584838867,62.28028869628906,71.62625885009766,11.070783615112305,25.840974807739258,52.25775909423828,63.166786193847656,11.788482666015625,27.73883819580078,55.75152587890625,65.83934020996094,8.025827407836914,17.641305923461914,44.452392578125,56.601314544677734,10.142751693725586,23.531360626220703,61.830841064453125,80.33380126953125,33.612606048583984,60.0611572265625,102.42710876464844,121.6419677734375,9.588359832763672,20.591773986816406,38.326934814453125,47.031131744384766
8.0,0.00042467327999999994,27.157101008982902,15.558762366030397,10.617157936096191,18.51272964477539,32.4215087890625,37.235931396484375,8.764307975769043,19.101926803588867,39.75290298461914,48.50410842895508,8.045272827148438,15.397663116455078,26.860689163208008,32.22986602783203,11.117853164672852,24.710838317871094,45.24922180175781,51.157981872558594,13.901717185974121,26.159318923950195,50.480125427246094,61.22541427612305,14.856761932373047,29.932376861572266,71.55419921875,87.33731842041016,12.233429908752441,20.561084747314453,39.44908905029297,44.869483947753906,10.673643112182617,25.642112731933594,67.1241455078125,83.00100708007812,21.001239776611328,40.862998962402344,63.39619445800781,72.12855529785156,11.023545265197754,26.114164352416992,53.925140380859375,64.47117614746094,11.78641128540039,27.15912628173828,54.21488571166992,64.24085998535156,8.179998397827148,17.709735870361328,44.327789306640625,57.00653076171875,10.247930526733398,24.30754852294922,62.800567626953125,80.8300552368164,34.10019302368164,61.225502014160156,104.34324645996094,123.4136962890625,10.051610946655273,20.7730712890625,38.73567199707031,48.1221809387207
9.0,0.00042467327999999994,26.987211907966582,15.416128359989626,9.547636032104492,16.385568618774414,29.240447998046875,34.202125549316406,9.00986099243164,19.326160430908203,39.973480224609375,48.768218994140625,7.847829818725586,14.521316528320312,24.404552459716797,29.705669403076172,10.778209686279297,23.616601943969727,44.93463897705078,51.277992248535156,12.855499267578125,24.978363037109375,50.39210510253906,60.98759841918945,13.645486831665039,29.407577514648438,70.34529113769531,86.39786529541016,12.218229293823242,20.605928421020508,38.93080139160156,43.716636657714844,10.419204711914062,25.983840942382812,68.6786880493164,84.6141357421875,20.85799789428711,40.622528076171875,63.222450256347656,72.80554962158203,11.695749282836914,26.971424102783203,55.702232360839844,67.03819274902344,11.529135704040527,27.166919708251953,55.29185485839844,65.55317687988281,7.881053924560547,17.049802780151367,44.1450080871582,57.001155853271484,10.396350860595703,24.436996459960938,63.705989837646484,81.97010803222656,33.09768295288086,59.86065673828125,102.65422821044922,122.81983947753906,9.65649700164795,20.943689346313477,38.872196197509766,47.71222686767578
10.0,0.00040768634879999994,26.81014390718731,15.397677239383302,9.982534408569336,17.37200164794922,30.910057067871094,36.08154296875,8.48827838897705,18.606107711791992,38.81691360473633,47.44927978515625,8.261629104614258,15.161785125732422,26.028066635131836,30.967304229736328,11.233345031738281,24.00568389892578,43.23862075805664,48.753231048583984,13.719615936279297,25.16364097595215,47.383811950683594,59.67815017700195,14.62095832824707,30.65483856201172,71.54535675048828,87.32231903076172,12.230079650878906,21.15005111694336,40.773197174072266,47.285247802734375,10.666279792785645,25.634449005126953,66.34972381591797,81.63323974609375,20.729473114013672,40.06023406982422,63.11713790893555,72.98578643798828,11.310999870300293,25.421794891357422,52.26511764526367,62.569496154785156,11.40481185913086,27.281591415405273,54.82861328125,64.89523315429688,8.567192077636719,18.544757843017578,45.25495910644531,57.78913116455078,10.267833709716797,24.093984603881836,62.649078369140625,80.42361450195312,33.4488410949707,59.679176330566406,103.83872985839844,124.89608001708984,10.150598526000977,21.00055503845215,38.512596130371094,47.48143768310547
