epoch,lr,t_l,v_3d,walking3d80,walking3d160,walking3d320,walking3d400,eating3d80,eating3d160,eating3d320,eating3d400,smoking3d80,smoking3d160,smoking3d320,smoking3d400,discussion3d80,discussion3d160,discussion3d320,discussion3d400,directions3d80,directions3d160,directions3d320,directions3d400,greeting3d80,greeting3d160,greeting3d320,greeting3d400,phoning3d80,phoning3d160,phoning3d320,phoning3d400,posing3d80,posing3d160,posing3d320,posing3d400,purchases3d80,purchases3d160,purchases3d320,purchases3d400,sitting3d80,sitting3d160,sitting3d320,sitting3d400,sittingdown3d80,sittingdown3d160,sittingdown3d320,sittingdown3d400,takingphoto3d80,takingphoto3d160,takingphoto3d320,takingphoto3d400,waiting3d80,waiting3d160,waiting3d320,waiting3d400,walkingdog3d80,walkingdog3d160,walkingdog3d320,walkingdog3d400,walkingtogether3d80,walkingtogether3d160,walkingtogether3d320,walkingtogether3d400
1.0,0.0005,79.02070162693518,61.259134941207925,46.542816162109375,46.76286697387695,46.151554107666016,46.12847900390625,53.06551742553711,54.63768005371094,56.51001739501953,55.70705795288086,72.96542358398438,72.81655883789062,74.95248413085938,76.48245239257812,62.695186614990234,61.174591064453125,57.855567932128906,56.0172119140625,78.69607543945312,80.12332153320312,77.79222106933594,76.34034729003906,60.142494201660156,58.676963806152344,57.867576599121094,55.81651306152344,70.96957397460938,70.42264556884766,69.510986328125,71.55779266357422,88.04804229736328,87.70237731933594,90.22722625732422,91.21269989013672,42.91667938232422,45.749542236328125,48.946983337402344,44.832332611083984,89.71533203125,89.4521255493164,87.59133911132812,86.43989562988281,95.76887512207031,94.5086669921875,92.23011779785156,91.32975769042969,76.28926086425781,76.59571838378906,75.94734954833984,75.0512466430664,59.168052673339844,56.91438293457031,65.912109375,69.08534240722656,84.11031341552734,87.67337036132812,78.77851104736328,79.10587310791016,75.89930725097656,75.73368072509766,74.50598907470703,72.8562240600586
2.0,0.00048,64.29162028411118,59.19132493390423,47.909454345703125,47.51655578613281,47.94806671142578,47.350135803222656,50.9345588684082,51.46803283691406,50.19000244140625,49.128387451171875,71.18241882324219,70.95652770996094,72.13333129882812,73.28470611572266,62.82038879394531,60.89023971557617,56.00149154663086,52.86388397216797,88.11583709716797,90.1103286743164,88.11375427246094,86.9298095703125,73.07847595214844,70.687744140625,66.83912658691406,61.84182357788086,70.64857482910156,70.54009246826172,68.47029113769531,68.66545104980469,93.67543029785156,92.43441009521484,88.50407409667969,88.5303955078125,44.14955139160156,46.3302116394043,48.86564254760742,45.923851013183594,85.53196716308594,85.41424560546875,84.85877990722656,85.13529968261719,100.19654846191406,98.11912536621094,94.97978973388672,93.71285247802734,73.62225341796875,73.29004669189453,71.37432098388672,69.58099365234375,59.707733154296875,56.076446533203125,60.80835723876953,63.18602752685547,81.92942810058594,84.41403198242188,74.28065490722656,73.70621490478516,76.59033203125,76.03487396240234,72.5723876953125,69.00615692138672
3.0,0.00048,62.24189682265017,60.43330095862808,44.06428527832031,45.702720642089844,49.66668701171875,50.44914627075195,44.00706100463867,44.19295120239258,44.589717864990234,44.18285369873047,73.02912139892578,72.67338562011719,74.82377624511719,76.88990783691406,59.84967041015625,59.75117874145508,57.02861022949219,54.332115173339844,81.05272674560547,83.58210754394531,85.11510467529297,84.9312973022461,65.59074401855469,63.97068405151367,65.04241943359375,61.62406539916992,66.14898681640625,65.56593322753906,63.23549270629883,63.773956298828125,88.0301513671875,87.21455383300781,86.08169555664062,86.89799499511719,43.03404235839844,45.47258758544922,47.32502365112305,44.6727180480957,80.46016693115234,81.80860900878906,82.88436126708984,83.17935180664062,94.24214172363281,93.5897216796875,92.54405212402344,91.83909606933594,72.17420959472656,72.39622497558594,71.19004821777344,69.99230194091797,57.04228973388672,54.558692932128906,59.99085998535156,62.81605529785156,83.82141876220703,85.56263732910156,71.08145141601562,70.1366195678711,72.6277847290039,72.6410140991211,69.32395935058594,65.73463439941406
4.0,0.0004608,61.09689162157458,61.39871362851781,47.91352462768555,50.577484130859375,54.82563018798828,54.95289611816406,47.46957015991211,48.94639587402344,49.52513122558594,48.31743621826172,71.4723892211914,71.17646789550781,72.35443115234375,74.04769897460938,68.95692443847656,68.61468505859375,64.6053237915039,61.89628601074219,85.14746856689453,88.07553100585938,89.39453125,89.01348876953125,71.18700408935547,69.4494857788086,67.93495178222656,65.57817840576172,64.12948608398438,63.97119140625,61.717193603515625,62.28057098388672,88.6732177734375,87.46719360351562,84.37538146972656,85.60067749023438,46.56293487548828,50.156089782714844,53.30347442626953,50.366085052490234,81.53353881835938,82.45721435546875,83.11297607421875,83.24510192871094,98.64031982421875,96.70038604736328,95.51396179199219,95.00949096679688,70.40257263183594,70.60955810546875,68.80442810058594,67.35184478759766,59.36907196044922,57.930702209472656,63.97810745239258,66.31474304199219,85.96711730957031,87.729736328125,74.21678924560547,72.93521118164062,71.07279205322266,71.53304290771484,69.58427429199219,66.4818115234375
5.0,0.0004608,60.44083754909767,59.23076766839549,42.519561767578125,43.41297149658203,46.93292236328125,47.44664764404297,42.28961944580078,42.500732421875,44.21792984008789,44.944053649902344,77.33830261230469,77.44624328613281,79.50096130371094,81.28404235839844,60.747676849365234,60.200889587402344,57.413063049316406,55.17950439453125,80.86851501464844,83.8508071899414,84.04754638671875,83.85504150390625,68.04829406738281,66.60752868652344,65.01498413085938,61.06605911254883,62.22453308105469,62.10627746582031,59.52935028076172,61.11035919189453,90.55244445800781,89.01654052734375,82.68689727783203,83.12657165527344,46.29301452636719,49.026832580566406,51.60395050048828,49.203392028808594,84.641845703125,84.89225006103516,85.15007781982422,85.31239318847656,100.9542236328125,99.27590942382812,98.566162109375,97.67070007324219,71.70255279541016,71.74774169921875,70.80728149414062,70.09591674804688,57.16161346435547,55.03199005126953,61.63137435913086,64.29889678955078,80.14054107666016,82.37910461425781,71.57337951660156,72.15489196777344,68.68028259277344,69.00691223144531,67.70303344726562,65.12360382080078
6.0,0.00044236799999999995,59.82292603865033,59.52060637487417,48.10289764404297,49.84758758544922,53.55851745605469,53.18891906738281,54.073875427246094,54.4114990234375,55.48167419433594,54.13093948364258,80.87519073486328,81.30398559570312,83.97207641601562,85.58805847167969,75.00563049316406,74.61302185058594,71.04976654052734,68.48979187011719,87.54093170166016,89.5698013305664,88.91932678222656,87.52896881103516,71.85310363769531,69.15222930908203,65.3590087890625,62.36735534667969,66.44779968261719,66.05491638183594,65.1775894165039,66.783203125,87.09001159667969,86.02720642089844,82.40817260742188,83.55512237548828,49.79576873779297,52.459716796875,55.03589630126953,52.04154586791992,86.41220092773438,86.74725341796875,87.2144775390625,87.46073913574219,100.33077239990234,98.35067749023438,97.019287109375,96.62669372558594,76.31715393066406,75.92584991455078,73.84182739257812,72.49613189697266,63.94427490234375,63.72845458984375,72.96854400634766,75.76875305175781,86.62230682373047,87.92437744140625,74.28799438476562,72.31011962890625,82.04991912841797,81.78005981445312,78.99120330810547,75.736572265625
7.0,0.00044236799999999995,59.366840690505626,58.30332908950934,42.74866485595703,43.38774108886719,45.89080810546875,46.44856262207031,43.17375946044922,42.17607116699219,42.17705535888672,42.75673294067383,82.71151733398438,82.46968078613281,82.36955261230469,83.98710632324219,64.80735778808594,63.5238151550293,59.066009521484375,56.076805114746094,77.52288818359375,79.98851013183594,78.673583984375,77.55598449707031,65.74307250976562,63.026512145996094,61.52714920043945,58.73411178588867,57.981300354003906,57.246315002441406,54.52366638183594,56.66875457763672,90.83831787109375,89.43128967285156,85.06809997558594,86.47056579589844,44.49974822998047,48.316986083984375,51.56889724731445,48.314823150634766,81.40644836425781,82.01077270507812,82.59688568115234,82.85675048828125,95.32222747802734,93.85426330566406,91.30693817138672,89.80583953857422,72.3402099609375,71.89944458007812,69.84858703613281,68.61555480957031,56.07044982910156,54.69438934326172,64.84563446044922,68.95542907714844,80.63410949707031,82.13565063476562,71.65935516357422,73.6909408569336,77.49903869628906,76.2452621459961,73.41566467285156,71.24932861328125
8.0,0.00042467327999999994,59.00911003644679,57.765037983271924,43.60375213623047,45.77593994140625,49.35524368286133,49.050559997558594,43.95513916015625,44.7581787109375,45.63811492919922,45.994529724121094,82.64393615722656,83.02854919433594,85.7926025390625,87.53965759277344,65.21258544921875,65.74201965332031,62.565391540527344,58.702518463134766,85.13949584960938,88.08916473388672,88.43595886230469,87.76054382324219,69.563232421875,68.6972427368164,67.24701690673828,64.14932250976562,58.34422302246094,57.78477478027344,55.520591735839844,57.08415603637695,88.89559173583984,86.99769592285156,79.13082122802734,80.33777618408203,49.66352081298828,53.32746505737305,55.08985900878906,51.97400665283203,78.26795196533203,79.33599853515625,82.18903350830078,83.5985107421875,95.67630004882812,94.6925048828125,95.6234130859375,94.88092803955078,72.924560546875,73.35760498046875,72.53147888183594,71.71379089355469,54.51512908935547,53.0372314453125,60.635009765625,62.934635162353516,80.02011108398438,82.72604370117188,69.8712387084961,69.19615173339844,72.67140197753906,73.15318298339844,71.5037612915039,68.93802642822266
9.0,0.00042467327999999994,58.7122704052749,56.87147256546662,39.28742599487305,40.781036376953125,42.08686828613281,41.80083084106445,43.998233795166016,44.084930419921875,44.13316345214844,45.22459030151367,83.29493713378906,83.53816986083984,84.29939270019531,86.15994262695312,63.23081588745117,62.78739547729492,58.86640167236328,55.76153564453125,82.11682891845703,84.8367691040039,85.82846069335938,85.1978530883789,66.90150451660156,64.75123596191406,63.936492919921875,62.357906341552734,59.3448486328125,59.13086700439453,57.35619354248047,59.217010498046875,84.33805847167969,82.56895446777344,75.96783447265625,77.13772583007812,44.47526168823242,47.68840789794922,51.4384651184082,49.52360153198242,84.07825469970703,83.2379150390625,82.89933013916016,83.43208312988281,93.36173248291016,91.7657470703125,89.68446350097656,88.8592300415039,68.34132385253906,68.33786010742188,67.59347534179688,67.09537506103516,53.50389099121094,52.11214828491211,62.301063537597656,65.38146209716797,72.84532165527344,75.62300109863281,67.22866821289062,68.02261352539062,69.01521301269531,70.01036834716797,68.47850036621094,65.96355438232422
10.0,0.00040768634879999994,58.418884827683506,59.14924392486487,41.5657958984375,42.62748336791992,43.787353515625,43.29728698730469,46.976402282714844,48.19053268432617,47.25511169433594,46.11308288574219,77.79862976074219,77.94860076904297,80.41789245605469,82.65801239013672,64.11683654785156,63.08567810058594,58.47142791748047,54.62457275390625,89.39165496826172,92.4330825805664,91.18574523925781,90.70838928222656,71.64869689941406,70.19601440429688,68.05917358398438,63.7042350769043,58.53759002685547,58.24860382080078,55.17668151855469,56.18142318725586,88.74414825439453,87.0445556640625,79.54838562011719,80.2162094116211,51.23539352416992,55.6932373046875,57.2315788269043,53.99039077758789,82.18351745605469,82.3199462890625,83.20695495605469,84.26223754882812,94.61434936523438,93.8050308227539,92.96968078613281,92.38882446289062,72.12286376953125,72.21170806884766,70.98402404785156,70.02123260498047,53.683021545410156,52.010955810546875,59.67549133300781,62.111541748046875,77.94254302978516,82.83149719238281,71.11241149902344,70.63744354248047,65.52444458007812,65.99115753173828,64.947509765625,62.99510192871094
